,zip,state_x,total,below40,i40_45,i45_50,plus50,s_black,s_hispanic,s_asian,s_unknown,s_other,s_nativeAmerican,s_female,s_male,plus50sum,plus50count,state_y,ratio,ratio_err,std3,r_minus_3std,ratio_minus_std,ratio_rank,rmstd_rank,trunc_zip,new_zip
9542,81052,CO,772,61,149,213,349,19,726,4,18,0,0,377,377,618.0,896.0,CO,0.6897321428571429,0.015454487976756191,0.04636346393026857,0.6433686789268743,0.6742776548803867,461.0,422.0,81052,<generator object <genexpr> at 0x7f6fbe722a50>
9543,81054,CO,412,25,21,62,304,82,264,0,6,0,0,228,178,492.0,657.0,CO,0.7488584474885844,0.01691906929486734,0.05075720788460202,0.6981012396039824,0.7319393781937171,389.0,347.0,81054,<generator object <genexpr> at 0x7f6fbe722a50>
9544,81055,CO,28,3,1,4,20,1,25,0,2,0,0,17,9,66.0,91.0,CO,0.7252747252747253,0.046792891607287924,0.14037867482186378,0.5848960504528615,0.6784818336674373,418.0,415.0,81055,<generator object <genexpr> at 0x7f6fbe722a50>
9545,81057,CO,28,1,3,13,11,3,21,0,2,0,0,18,8,19.0,33.0,CO,0.5757575757575758,0.08603395906609154,0.2581018771982746,0.3176556985593012,0.48972361669148423,567.0,581.0,81057,<generator object <genexpr> at 0x7f6fbe722a50>
9546,81058,CO,94,10,5,14,65,0,89,0,0,0,0,47,47,113.0,141.0,CO,0.8014184397163121,0.03359615439397366,0.10078846318192099,0.7006299765343911,0.7678222853223384,290.0,289.0,81058,<generator object <genexpr> at 0x7f6fbe722a50>
9547,81059,CO,7,3,3,0,1,0,7,0,0,0,0,3,4,6.0,12.0,CO,0.5,0.14433756729740643,0.4330127018922193,0.0669872981077807,0.35566243270259357,614.5,626.0,81059,<generator object <genexpr> at 0x7f6fbe722a50>
9548,81062,CO,29,3,6,4,16,7,16,0,0,0,0,15,14,46.0,78.0,CO,0.5897435897435898,0.05569446044588394,0.16708338133765183,0.42266020840593793,0.5340491292977059,556.0,550.0,81062,<generator object <genexpr> at 0x7f6fbe722a50>
9549,81063,CO,160,9,19,26,106,13,122,0,8,0,0,82,70,130.0,193.0,CO,0.6735751295336787,0.03375250321995835,0.10125750965987507,0.5723176198738036,0.6398226263137203,482.0,468.0,81063,<generator object <genexpr> at 0x7f6fbe722a50>
9550,81064,CO,3,0,0,1,2,1,1,0,0,0,0,1,2,1.0,2.0,CO,0.5,0.3535533905932738,1.0606601717798214,-0.5606601717798214,0.1464466094067262,,,81064,<generator object <genexpr> at 0x7f6fbe722a50>
9551,81067,CO,794,46,62,124,562,1,762,2,17,0,0,444,333,846.0,1017.0,CO,0.831858407079646,0.011727401861679736,0.035182205585039206,0.7966762014946067,0.8201310052179662,232.0,211.0,81067,<generator object <genexpr> at 0x7f6fbe722a50>
9552,81069,CO,33,4,2,8,19,1,25,1,1,0,0,15,17,42.0,66.0,CO,0.6363636363636364,0.05921263157081178,0.17763789471243535,0.458725741651201,0.5771510047928246,519.5,512.0,81069,<generator object <genexpr> at 0x7f6fbe722a50>
9553,81071,CO,4,1,0,0,3,2,1,0,0,0,0,4,0,3.0,9.0,CO,0.3333333333333333,0.15713484026367722,0.4714045207910317,-0.13807118745769836,0.1761984930696561,,,81071,<generator object <genexpr> at 0x7f6fbe722a50>
9554,81073,CO,34,3,7,7,17,1,29,0,1,0,0,19,14,17.0,41.0,CO,0.4146341463414634,0.07694037460666148,0.23082112381998443,0.18381302252147896,0.3376937717348019,635.0,632.0,81073,<generator object <genexpr> at 0x7f6fbe722a50>
9555,81076,CO,9,1,0,2,6,1,7,0,0,0,0,7,2,24.0,35.0,CO,0.6857142857142857,0.07846932140863945,0.23540796422591836,0.45030632148836736,0.6072449643056462,470.0,488.0,81076,<generator object <genexpr> at 0x7f6fbe722a50>
9556,81077,CO,25,3,2,4,16,0,19,0,0,0,0,13,12,57.0,83.0,CO,0.6867469879518072,0.05091045321816184,0.1527313596544855,0.5340156282973217,0.6358365347336454,466.0,473.0,81077,<generator object <genexpr> at 0x7f6fbe722a50>
9557,81081,CO,1,0,0,0,1,0,1,0,0,0,0,0,1,5.0,6.0,CO,0.8333333333333334,0.15214515486254612,0.4564354645876384,0.376897868745695,0.6811881784707873,,,81081,<generator object <genexpr> at 0x7f6fbe722a50>
9558,81082,CO,1557,66,104,205,1182,25,1430,6,33,0,0,866,658,2034.0,2444.0,CO,0.8322422258592471,0.007558151628386486,0.022674454885159456,0.8095677709740876,0.8246840742308607,230.0,199.0,81082,<generator object <genexpr> at 0x7f6fbe722a50>
9559,81084,CO,4,0,1,1,2,0,4,0,0,0,0,2,2,1.0,4.0,CO,0.25,0.21650635094610965,0.649519052838329,-0.399519052838329,0.03349364905389035,,,81084,<generator object <genexpr> at 0x7f6fbe722a50>
9560,81087,CO,3,0,2,1,0,0,2,0,1,0,0,0,2,3.0,4.0,CO,0.75,0.21650635094610965,0.649519052838329,0.100480947161671,0.5334936490538904,,,81087,<generator object <genexpr> at 0x7f6fbe722a50>
9561,81089,CO,478,15,8,30,425,6,451,0,11,0,0,247,220,697.0,783.0,CO,0.8901660280970626,0.011174368049306257,0.03352310414791877,0.8566429239491438,0.8789916600477563,121.0,107.0,81089,<generator object <genexpr> at 0x7f6fbe722a50>
9562,81090,CO,26,7,7,6,6,0,24,0,0,0,0,12,14,17.0,29.0,CO,0.5862068965517241,0.09145723911072252,0.2743717173321676,0.3118351792195565,0.4947496574410016,559.0,578.0,81090,<generator object <genexpr> at 0x7f6fbe722a50>
9563,81091,CO,66,6,12,9,39,0,61,0,3,0,0,34,29,98.0,145.0,CO,0.6758620689655173,0.038869590338691605,0.11660877101607481,0.5592532979494425,0.6369924786268256,477.0,470.0,81091,<generator object <genexpr> at 0x7f6fbe722a50>
9564,81092,CO,22,4,4,8,6,1,18,0,0,0,0,11,11,26.0,42.0,CO,0.6190476190476191,0.07493293261613744,0.22479879784841234,0.39424882119920673,0.5441146864314816,532.5,541.0,81092,<generator object <genexpr> at 0x7f6fbe722a50>
9565,81101,CO,1871,72,82,181,1536,47,1679,6,50,2,0,1019,802,2395.0,2867.0,CO,0.8353679804673875,0.00692599571898627,0.02077798715695881,0.8145899933104287,0.8284419847484013,225.0,193.0,81101,<generator object <genexpr> at 0x7f6fbe722a50>
9566,81102,CO,7,0,0,0,7,0,6,0,0,0,0,3,4,,,,,,,,,,,,
9567,81120,CO,363,30,15,22,296,0,352,0,4,0,0,175,184,973.0,1083.0,NM,0.8984302862419206,0.009179310863415717,0.02753793259024715,0.8708923536516734,0.8892509753785048,41.0,27.0,81120,<generator object <genexpr> at 0x7f6fbe722a50>
9568,81121,CO,14,3,3,2,6,2,10,0,0,0,0,5,9,28.0,49.0,CO,0.5714285714285714,0.07069595132934192,0.21208785398802577,0.35934071744054563,0.5007326200992295,573.5,574.0,81121,<generator object <genexpr> at 0x7f6fbe722a50>
9569,81122,CO,118,15,9,18,76,0,94,0,1,0,0,59,58,203.0,291.0,CO,0.697594501718213,0.026924637913484963,0.0807739137404549,0.6168205879777582,0.670669863804728,454.0,427.0,81122,<generator object <genexpr> at 0x7f6fbe722a50>
9570,81123,CO,119,14,3,11,91,0,54,0,0,47,0,74,45,269.0,378.0,CO,0.7116402116402116,0.023299772963496727,0.06989931889049018,0.6417408927497215,0.6883404386767149,433.0,403.0,81123,<generator object <genexpr> at 0x7f6fbe722a50>
9571,81124,CO,53,5,1,0,47,0,51,0,0,0,0,31,22,8.0,8.0,CO,1.0,0.0,0.0,1.0,1.0,,,81124,<generator object <genexpr> at 0x7f6fbe722a50>
9572,81125,CO,371,13,29,50,279,1,354,1,8,0,0,205,158,557.0,622.0,CO,0.8954983922829582,0.012265879641459499,0.0367976389243785,0.8587007533585798,0.8832325126414987,112.0,100.0,81125,<generator object <genexpr> at 0x7f6fbe722a50>
9573,81126,CO,49,1,0,2,46,0,48,0,0,0,0,26,23,135.0,140.0,CO,0.9642857142857143,0.01568410831524427,0.04705232494573281,0.9172333893399814,0.94860160597047,7.0,14.0,81126,<generator object <genexpr> at 0x7f6fbe722a50>
9574,81127,CO,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
9575,81128,CO,14,6,0,2,6,0,11,0,0,0,0,4,10,4.0,4.0,CO,1.0,0.0,0.0,1.0,1.0,,,81128,<generator object <genexpr> at 0x7f6fbe722a50>
9576,81129,CO,18,3,1,0,14,0,18,0,0,0,0,6,12,,,,,,,,,,,,
9577,81130,CO,20,1,4,4,11,7,5,0,0,0,0,9,11,46.0,75.0,CO,0.6133333333333333,0.05623232232510119,0.16869696697530356,0.4446363663580297,0.5571010110082321,540.0,527.0,81130,<generator object <genexpr> at 0x7f6fbe722a50>
9578,81131,CO,40,0,1,7,32,2,14,13,5,0,0,22,13,79.0,85.0,CO,0.9294117647058824,0.02778182569958491,0.08334547709875473,0.8460662876071277,0.9016299390062975,41.0,68.0,81131,<generator object <genexpr> at 0x7f6fbe722a50>
9579,81132,CO,387,29,55,63,240,12,349,0,5,0,0,198,184,393.0,564.0,CO,0.6968085106382979,0.019354220045823448,0.05806266013747034,0.6387458505008276,0.6774542905924744,456.0,418.0,81132,<generator object <genexpr> at 0x7f6fbe722a50>
9580,81133,CO,129,7,8,12,102,1,81,0,2,27,0,67,60,328.0,424.0,CO,0.7735849056603774,0.020324681725721865,0.06097404517716559,0.7126108604832118,0.7532602239346555,344.0,317.0,81133,<generator object <genexpr> at 0x7f6fbe722a50>
9581,81135,CO,1,0,0,0,1,0,1,0,0,0,0,0,1,,,,,,,,,,,,
9582,81136,CO,17,1,3,4,9,2,14,0,0,0,0,11,6,16.0,19.0,CO,0.8421052631578947,0.08365467518305542,0.25096402554916625,0.5911412376087284,0.7584505879748393,215.5,305.0,81136,<generator object <genexpr> at 0x7f6fbe722a50>
9583,81137,CO,238,25,11,20,182,4,160,0,5,0,5,125,108,464.0,587.0,NM,0.7904599659284497,0.016797876893551444,0.05039363068065433,0.7400663352477954,0.7736620890348982,214.0,200.0,81137,<generator object <genexpr> at 0x7f6fbe722a50>
9584,81138,CO,4,0,0,2,2,0,2,0,0,0,0,2,2,1.0,8.0,CO,0.125,0.11692679333668567,0.350780380010057,-0.225780380010057,0.008073206663314333,,,81138,<generator object <genexpr> at 0x7f6fbe722a50>
9585,81140,CO,291,40,28,40,183,1,278,0,7,0,0,150,134,523.0,656.0,CO,0.7972560975609756,0.015697153523944983,0.04709146057183495,0.7501646369891406,0.7815589440370306,300.0,271.0,81140,<generator object <genexpr> at 0x7f6fbe722a50>
9586,81141,CO,122,9,6,8,99,0,118,0,0,0,0,66,56,283.0,336.0,CO,0.8422619047619048,0.019884846209514674,0.05965453862854402,0.7826073661333608,0.8223770585523901,214.0,207.0,81141,<generator object <genexpr> at 0x7f6fbe722a50>
9587,81143,CO,11,2,0,4,5,0,11,0,0,0,0,6,5,41.0,54.0,CO,0.7592592592592593,0.05817989924114688,0.17453969772344063,0.5847195615358187,0.7010793600181124,370.5,388.0,81143,<generator object <genexpr> at 0x7f6fbe722a50>
9588,81144,CO,963,77,115,174,597,4,900,2,13,0,0,520,430,1083.0,1369.0,CO,0.7910883856829802,0.010987327573950583,0.032961982721851746,0.7581264029611285,0.7801010581090296,313.0,274.0,81144,<generator object <genexpr> at 0x7f6fbe722a50>
9589,81146,CO,39,0,3,5,31,3,32,0,3,0,1,24,12,40.0,55.0,CO,0.7272727272727273,0.060052569006892396,0.18015770702067718,0.54711502025205,0.6672201582658349,415.5,431.0,81146,<generator object <genexpr> at 0x7f6fbe722a50>
9590,81147,CO,329,67,54,50,158,4,264,1,5,0,3,173,151,441.0,783.0,CO,0.5632183908045977,0.017725141248118265,0.0531754237443548,0.5100429670602429,0.5454932495564794,583.0,539.0,81147,<generator object <genexpr> at 0x7f6fbe722a50>
9591,81148,CO,46,1,2,2,41,0,44,0,2,0,0,17,27,97.0,107.0,CO,0.9065420560747663,0.028139099853835524,0.08441729956150656,0.8221247565132598,0.8784029562209308,89.0,110.0,81148,<generator object <genexpr> at 0x7f6fbe722a50>
9592,81149,CO,47,4,1,4,38,2,37,0,1,0,0,23,23,80.0,102.0,CO,0.7843137254901961,0.04072452957128908,0.12217358871386724,0.6621401367763289,0.7435891959189069,324.0,331.0,81149,<generator object <genexpr> at 0x7f6fbe722a50>
9593,81151,CO,104,13,10,12,69,0,88,0,0,1,0,57,47,241.0,297.0,CO,0.8114478114478114,0.022696968808162063,0.06809090642448619,0.7433569050233252,0.7887508426396493,268.0,260.0,81151,<generator object <genexpr> at 0x7f6fbe722a50>
9594,81152,CO,251,6,1,7,237,0,223,0,2,0,0,144,105,685.0,704.0,CO,0.9730113636363636,0.0061074946822609845,0.018322484046782953,0.9546888795895807,0.9669038689541026,4.0,5.0,81152,<generator object <genexpr> at 0x7f6fbe722a50>
9595,81154,CO,48,4,11,13,20,4,33,0,1,1,0,21,26,48.0,75.0,CO,0.64,0.055425625842204077,0.16627687752661224,0.47372312247338777,0.5845743741577959,514.5,507.0,81154,<generator object <genexpr> at 0x7f6fbe722a50>
9596,81155,CO,7,1,1,1,4,1,5,0,0,0,0,5,2,3.0,3.0,CO,1.0,0.0,0.0,1.0,1.0,,,81155,<generator object <genexpr> at 0x7f6fbe722a50>
9597,81157,CO,6,0,1,0,5,0,6,0,0,0,0,1,5,,,,,,,,,,,,
9598,81201,CO,161,8,5,27,121,4,132,0,5,0,0,82,74,234.0,308.0,CO,0.7597402597402597,0.02434432368504044,0.07303297105512131,0.6867072886851384,0.7353959360552192,369.0,344.0,81201,<generator object <genexpr> at 0x7f6fbe722a50>
9599,81211,CO,66,7,5,11,43,9,45,2,2,0,0,40,24,115.0,188.0,CO,0.6117021276595744,0.035544595504167935,0.1066337865125038,0.5050683411470707,0.5761575321554065,541.0,513.0,81211,<generator object <genexpr> at 0x7f6fbe722a50>
9600,81212,CO,492,58,60,95,279,74,328,1,18,0,3,244,230,472.0,781.0,CO,0.6043533930857875,0.017497406771515924,0.05249222031454777,0.5518611727712397,0.5868559863142716,549.0,503.0,81212,<generator object <genexpr> at 0x7f6fbe722a50>
9601,81215,CO,21,1,2,4,14,6,12,0,0,0,0,9,12,,,,,,,,,,,,
9602,81220,CO,4,1,0,1,2,0,3,0,0,0,0,1,3,2.0,3.0,CO,0.6666666666666666,0.2721655269759087,0.816496580927726,-0.1498299142610594,0.39450113969075795,,,81220,<generator object <genexpr> at 0x7f6fbe722a50>
9603,81221,CO,2,1,0,1,0,0,0,0,0,0,0,1,1,5.0,12.0,CO,0.4166666666666667,0.14231876063832777,0.4269562819149833,-0.01028961524831662,0.2743479060283389,633.5,644.0,81221,<generator object <genexpr> at 0x7f6fbe722a50>
9604,81222,CO,1,0,0,0,1,0,0,0,0,0,0,1,0,2.0,5.0,CO,0.4,0.21908902300206645,0.6572670690061994,-0.25726706900619933,0.18091097699793357,,,81222,<generator object <genexpr> at 0x7f6fbe722a50>
9605,81223,CO,16,4,7,4,1,0,15,0,1,0,0,9,6,9.0,17.0,CO,0.5294117647058824,0.12105782480647682,0.3631734744194305,0.16623829028645187,0.40835393989940555,602.0,614.0,81223,<generator object <genexpr> at 0x7f6fbe722a50>
9606,81224,CO,21,1,0,2,18,2,13,3,1,0,0,11,9,48.0,55.0,CO,0.8727272727272727,0.04493922768387816,0.1348176830516345,0.7379095896756382,0.8277880450433945,158.0,196.0,81224,<generator object <genexpr> at 0x7f6fbe722a50>
9607,81226,CO,207,24,31,37,115,19,156,4,5,0,0,106,96,204.0,292.0,CO,0.6986301369863014,0.026852340315393543,0.08055702094618063,0.6180731160401207,0.6717777966709079,452.0,426.0,81226,<generator object <genexpr> at 0x7f6fbe722a50>
9608,81230,CO,137,4,5,13,115,4,121,0,3,0,0,72,62,171.0,214.0,CO,0.7990654205607477,0.02739123557084098,0.08217370671252294,0.7168917138482247,0.7716741849899067,299.0,286.0,81230,<generator object <genexpr> at 0x7f6fbe722a50>
9609,81231,CO,11,0,0,0,11,0,10,1,0,0,0,5,6,3.0,4.0,CO,0.75,0.21650635094610965,0.649519052838329,0.100480947161671,0.5334936490538904,,,81231,<generator object <genexpr> at 0x7f6fbe722a50>
9610,81233,CO,5,0,2,1,2,0,5,0,0,0,0,1,4,9.0,14.0,CO,0.6428571428571429,0.12806020814297073,0.3841806244289122,0.2586765184282307,0.5147969347141722,510.5,564.5,81233,<generator object <genexpr> at 0x7f6fbe722a50>
9611,81235,CO,1,0,0,0,1,1,0,0,0,0,0,1,0,3.0,8.0,CO,0.375,0.1711632992203644,0.5134898976610932,-0.1384898976610932,0.2038367007796356,,,81235,<generator object <genexpr> at 0x7f6fbe722a50>
9612,81236,CO,10,2,0,3,5,0,7,0,1,0,0,6,3,11.0,21.0,CO,0.5238095238095238,0.10898516862311035,0.32695550586933103,0.1968540179401928,0.4148243551864135,606.5,612.0,81236,<generator object <genexpr> at 0x7f6fbe722a50>
9613,81239,CO,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,1.0,CO,0.0,0.0,0.0,0.0,0.0,,,81239,<generator object <genexpr> at 0x7f6fbe722a50>
9614,81240,CO,147,15,23,43,66,9,111,4,7,0,0,66,74,81.0,169.0,CO,0.47928994082840237,0.038428531486946624,0.11528559446083987,0.3640043463675625,0.44086140934145573,616.0,601.0,81240,<generator object <genexpr> at 0x7f6fbe722a50>
9615,81242,CO,6,2,0,1,3,1,4,0,0,0,0,3,3,28.0,36.0,CO,0.7777777777777778,0.06928995160692483,0.2078698548207745,0.5699079229570033,0.7084878261708529,335.5,381.0,81242,<generator object <genexpr> at 0x7f6fbe722a50>
9616,81243,CO,2,0,0,1,1,0,1,0,0,0,0,1,1,0.0,2.0,CO,0.0,0.0,0.0,0.0,0.0,,,81243,<generator object <genexpr> at 0x7f6fbe722a50>
9617,81244,CO,3,0,0,0,3,0,2,0,0,0,0,2,1,9.0,14.0,CO,0.6428571428571429,0.12806020814297073,0.3841806244289122,0.2586765184282307,0.5147969347141722,510.5,564.5,81244,<generator object <genexpr> at 0x7f6fbe722a50>
9618,81252,CO,10,2,0,1,7,4,5,0,0,0,0,8,2,19.0,49.0,CO,0.3877551020408163,0.06960545997850333,0.20881637993551,0.1789387221053063,0.318149642062313,637.0,637.0,81252,<generator object <genexpr> at 0x7f6fbe722a50>
9619,81253,CO,2,0,0,0,2,0,2,0,0,0,0,2,0,9.0,15.0,CO,0.6,0.12649110640673517,0.3794733192202055,0.22052668077979448,0.4735088935932648,551.5,590.0,81253,<generator object <genexpr> at 0x7f6fbe722a50>
9620,81301,CO,525,22,12,39,452,16,343,7,17,0,16,280,228,936.0,1128.0,CO,0.8297872340425532,0.011189866088101652,0.03356959826430496,0.7962176357782482,0.8185973679544515,237.0,214.0,81301,<generator object <genexpr> at 0x7f6fbe722a50>
9621,81302,CO,52,5,2,8,37,2,38,0,1,0,3,31,20,,,,,,,,,,,,
9622,81303,CO,218,17,22,27,152,4,160,1,4,0,6,105,109,313.0,411.0,CO,0.7615571776155717,0.0210195044886496,0.0630585134659488,0.6984986641496229,0.7405376731269221,364.0,335.0,81303,<generator object <genexpr> at 0x7f6fbe722a50>
9623,81321,CO,706,61,82,134,429,29,364,1,20,0,97,386,300,563.0,973.0,CO,0.578622816032888,0.015829852397481865,0.047489557192445596,0.5311332588404424,0.5627929636354061,565.0,522.0,81321,<generator object <genexpr> at 0x7f6fbe722a50>
9624,81323,CO,72,11,10,19,32,2,48,0,4,0,5,46,22,89.0,156.0,CO,0.5705128205128205,0.03963195600542821,0.11889586801628463,0.4516169524965359,0.5308808645073922,579.0,555.0,81323,<generator object <genexpr> at 0x7f6fbe722a50>
9625,81324,CO,3,0,0,0,3,0,0,0,0,0,0,3,0,5.0,16.0,CO,0.3125,0.11587810136086973,0.3476343040826092,-0.0351343040826092,0.19662189863913027,648.0,650.0,81324,<generator object <genexpr> at 0x7f6fbe722a50>
9626,81325,CO,5,1,1,1,2,0,5,0,0,0,0,3,2,1.0,2.0,CO,0.5,0.3535533905932738,1.0606601717798214,-0.5606601717798214,0.1464466094067262,,,81325,<generator object <genexpr> at 0x7f6fbe722a50>
9627,81326,CO,23,3,2,5,13,1,16,0,1,0,0,12,10,56.0,91.0,CO,0.6153846153846154,0.05099950339475353,0.15299851018426058,0.46238610520035484,0.5643851119898619,537.5,520.0,81326,<generator object <genexpr> at 0x7f6fbe722a50>
9628,81327,CO,14,0,2,3,9,0,11,0,2,0,1,8,4,6.0,16.0,CO,0.375,0.12103072956898178,0.3630921887069454,0.011907811293054626,0.25396927043101825,642.5,645.0,81327,<generator object <genexpr> at 0x7f6fbe722a50>
9629,81328,CO,85,6,7,17,55,2,59,0,5,0,3,47,33,106.0,160.0,CO,0.6625,0.037382628820081656,0.11214788646024497,0.550352113539755,0.6251173711799183,496.0,476.0,81328,<generator object <genexpr> at 0x7f6fbe722a50>
9630,81329,CO,3,0,0,0,3,0,3,0,0,0,0,2,1,3.0,5.0,CO,0.6,0.21908902300206645,0.6572670690061994,-0.05726706900619938,0.3809109769979335,,,81329,<generator object <genexpr> at 0x7f6fbe722a50>
